,count,data_point_count,get_currency_id,id,includes_secondary,league_id,pay_currency_id,sample_time_utc,value,pay_currency,get_currency
0,100,1,97,0,True,78,1,2020-04-21T08:09:20.5820907Z,293.3666666666667,Chaos Orb,Chayula's Pure Breachstone
1,100,1,113,0,False,78,1,2020-04-21T08:09:20.5820907Z,165.0,Chaos Orb,Fragment of Knowledge
2,100,1,112,0,False,78,1,2020-04-21T08:09:20.5820907Z,160.0,Chaos Orb,Fragment of Shape
3,100,1,96,0,True,78,1,2020-04-21T08:09:20.5820907Z,145.0,Chaos Orb,Uul-Netol's Pure Breachstone
4,100,1,128,0,True,78,1,2020-04-21T08:09:20.5820907Z,130.0,Chaos Orb,Simulacrum
5,100,1,92,0,True,78,1,2020-04-21T08:09:20.5820907Z,130.0,Chaos Orb,Chayula's Enriched Breachstone
6,100,1,99,0,False,78,1,2020-04-21T08:09:20.5820907Z,95.0,Chaos Orb,Timeless Maraketh Emblem
7,100,1,95,0,False,78,1,2020-04-21T08:09:20.5820907Z,70.0,Chaos Orb,Esh's Pure Breachstone
8,100,1,94,0,False,78,1,2020-04-21T08:09:20.5820907Z,70.0,Chaos Orb,Tul's Pure Breachstone
9,100,1,93,0,False,78,1,2020-04-21T08:09:20.5820907Z,69.0,Chaos Orb,Xoph's Pure Breachstone
10,100,1,101,0,False,78,1,2020-04-21T08:09:20.5820907Z,53.0,Chaos Orb,Timeless Templar Emblem
11,100,1,91,0,False,78,1,2020-04-21T08:09:20.5820907Z,51.535714285714285,Chaos Orb,Uul-Netol's Enriched Breachstone
12,100,1,115,0,False,78,1,2020-04-21T08:09:20.5820907Z,50.0,Chaos Orb,Fragment of Emptiness
13,100,1,109,0,False,78,1,2020-04-21T08:09:20.5820907Z,47.0,Chaos Orb,Fragment of Eradication
14,100,1,87,0,False,78,1,2020-04-21T08:09:20.5820907Z,49.858695652173914,Chaos Orb,Chayula's Charged Breachstone
15,100,1,70,0,False,78,1,2020-04-21T08:09:20.5820907Z,45.0,Chaos Orb,Chayula's Breachstone
16,100,1,108,0,False,78,1,2020-04-21T08:09:20.5820907Z,44.0,Chaos Orb,Fragment of Enslavement
17,100,1,114,0,False,78,1,2020-04-21T08:09:20.5820907Z,40.0,Chaos Orb,Fragment of Terror
18,100,1,43,0,False,78,1,2020-04-21T08:09:20.5820907Z,37.0,Chaos Orb,Fragment of the Chimera
19,100,1,111,0,False,78,1,2020-04-21T08:09:20.5820907Z,33.0,Chaos Orb,Fragment of Purification
20,100,1,110,0,False,78,1,2020-04-21T08:09:20.5820907Z,30.0,Chaos Orb,Fragment of Constriction
21,100,1,42,0,False,78,1,2020-04-21T08:09:20.5820907Z,30.0,Chaos Orb,Fragment of the Minotaur
22,100,1,41,0,False,78,1,2020-04-21T08:09:20.5820907Z,30.0,Chaos Orb,Fragment of the Phoenix
23,100,1,40,0,False,78,1,2020-04-21T08:09:20.5820907Z,30.0,Chaos Orb,Fragment of the Hydra
24,100,1,89,0,False,78,1,2020-04-21T08:09:20.5820907Z,17.0,Chaos Orb,Tul's Enriched Breachstone
25,100,1,88,0,False,78,1,2020-04-21T08:09:20.5820907Z,15.0,Chaos Orb,Xoph's Enriched Breachstone
26,100,1,90,0,False,78,1,2020-04-21T08:09:20.5820907Z,15.0,Chaos Orb,Esh's Enriched Breachstone
27,100,1,86,0,False,78,1,2020-04-21T08:09:20.5820907Z,13.0,Chaos Orb,Uul-Netol's Charged Breachstone
28,100,1,102,0,False,78,1,2020-04-21T08:09:20.5820907Z,10.888707872340426,Chaos Orb,Timeless Vaal Emblem
29,100,1,37,0,False,78,1,2020-04-21T08:09:20.5820907Z,10.0,Chaos Orb,Yriel's Key
30,100,1,39,0,False,78,1,2020-04-21T08:09:20.5820907Z,8.0,Chaos Orb,Volkuur's Key
31,100,1,34,0,False,78,1,2020-04-21T08:09:20.5820907Z,6.0,Chaos Orb,Mortal Ignorance
32,100,1,98,0,False,78,1,2020-04-21T08:09:20.5820907Z,6.0,Chaos Orb,Timeless Karui Emblem
33,100,1,38,0,False,78,1,2020-04-21T08:09:20.5820907Z,7.0,Chaos Orb,Inya's Key
34,100,1,69,0,False,78,1,2020-04-21T08:09:20.5820907Z,7.0,Chaos Orb,Uul-Netol's Breachstone
35,100,1,100,0,False,78,1,2020-04-21T08:09:20.5820907Z,5.0,Chaos Orb,Timeless Eternal Emblem
36,100,1,36,0,False,78,1,2020-04-21T08:09:20.5820907Z,7.0,Chaos Orb,Eber's Key
37,100,1,35,0,False,78,1,2020-04-21T08:09:20.5820907Z,3.5466644,Chaos Orb,Mortal Hope
38,100,1,33,0,False,78,1,2020-04-21T08:09:20.5820907Z,3.0,Chaos Orb,Mortal Rage
39,100,1,83,0,False,78,1,2020-04-21T08:09:20.5820907Z,3.0,Chaos Orb,Xoph's Charged Breachstone
40,100,1,84,0,False,78,1,2020-04-21T08:09:20.5820907Z,3.0,Chaos Orb,Tul's Charged Breachstone
41,100,1,85,0,False,78,1,2020-04-21T08:09:20.5820907Z,3.0,Chaos Orb,Esh's Charged Breachstone
42,100,1,32,0,False,78,1,2020-04-21T08:09:20.5820907Z,2.0,Chaos Orb,Mortal Grief
43,100,1,72,0,False,78,1,2020-04-21T08:09:20.5820907Z,2.0,Chaos Orb,Divine Vessel
44,100,1,67,0,False,78,1,2020-04-21T08:09:20.5820907Z,1.5,Chaos Orb,Tul's Breachstone
45,100,1,104,0,False,78,1,2020-04-21T08:09:20.5820907Z,1.5,Chaos Orb,Timeless Maraketh Splinter
46,100,1,106,0,False,78,1,2020-04-21T08:09:20.5820907Z,1.484460606060606,Chaos Orb,Timeless Templar Splinter
47,100,1,66,0,False,78,1,2020-04-21T08:09:20.5820907Z,1.0,Chaos Orb,Xoph's Breachstone
48,100,1,68,0,False,78,1,2020-04-21T08:09:20.5820907Z,1.0,Chaos Orb,Esh's Breachstone
49,100,1,29,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.5207172881355933,Chaos Orb,Sacrifice at Midnight
50,100,1,129,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.46744,Chaos Orb,Simulacrum Splinter
51,100,1,31,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.5,Chaos Orb,Sacrifice at Noon
52,100,1,44,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.4771921052631579,Chaos Orb,Offering to the Goddess
53,100,1,107,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.4633481818181818,Chaos Orb,Timeless Vaal Splinter
54,100,1,30,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.33333,Chaos Orb,Sacrifice at Dawn
55,100,1,28,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.28571,Chaos Orb,Sacrifice at Dusk
56,100,1,105,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.33295125,Chaos Orb,Timeless Eternal Empire Splinter
57,100,1,103,0,False,78,1,2020-04-21T08:09:20.5820907Z,0.27945903846153847,Chaos Orb,Timeless Karui Splinter
