,count,data_point_count,get_currency_id,id,includes_secondary,league_id,pay_currency_id,sample_time_utc,value,pay_currency,get_currency
0,100,1,97,0,True,78,1,2020-04-20T17:06:01.2851736Z,290.0,Chaos Orb,Chayula's Pure Breachstone
1,100,1,112,0,False,78,1,2020-04-20T17:06:01.2851736Z,161.0,Chaos Orb,Fragment of Shape
2,100,1,113,0,False,78,1,2020-04-20T17:06:01.2851736Z,160.0,Chaos Orb,Fragment of Knowledge
3,100,1,96,0,True,78,1,2020-04-20T17:06:01.2851736Z,146.11,Chaos Orb,Uul-Netol's Pure Breachstone
4,100,1,128,0,True,78,1,2020-04-20T17:06:01.2851736Z,128.0,Chaos Orb,Simulacrum
5,100,1,99,0,False,78,1,2020-04-20T17:06:01.2851736Z,95.0,Chaos Orb,Timeless Maraketh Emblem
6,81,1,92,0,False,78,1,2020-04-20T17:06:01.2851736Z,113.44,Chaos Orb,Chayula's Enriched Breachstone
7,100,1,94,0,False,78,1,2020-04-20T17:06:01.2851736Z,75.0,Chaos Orb,Tul's Pure Breachstone
8,100,1,93,0,False,78,1,2020-04-20T17:06:01.2851736Z,70.0,Chaos Orb,Xoph's Pure Breachstone
9,100,1,95,0,False,78,1,2020-04-20T17:06:01.2851736Z,70.0,Chaos Orb,Esh's Pure Breachstone
10,100,1,101,0,False,78,1,2020-04-20T17:06:01.2851736Z,54.0,Chaos Orb,Timeless Templar Emblem
11,100,1,91,0,False,78,1,2020-04-20T17:06:01.2851736Z,50.0,Chaos Orb,Uul-Netol's Enriched Breachstone
12,100,1,109,0,False,78,1,2020-04-20T17:06:01.2851736Z,45.0,Chaos Orb,Fragment of Eradication
13,100,1,115,0,False,78,1,2020-04-20T17:06:01.2851736Z,47.0,Chaos Orb,Fragment of Emptiness
14,100,1,70,0,False,78,1,2020-04-20T17:06:01.2851736Z,45.0,Chaos Orb,Chayula's Breachstone
15,100,1,87,0,False,78,1,2020-04-20T17:06:01.2851736Z,47.833333333333336,Chaos Orb,Chayula's Charged Breachstone
16,100,1,108,0,False,78,1,2020-04-20T17:06:01.2851736Z,40.0,Chaos Orb,Fragment of Enslavement
17,100,1,114,0,False,78,1,2020-04-20T17:06:01.2851736Z,37.0,Chaos Orb,Fragment of Terror
18,100,1,43,0,False,78,1,2020-04-20T17:06:01.2851736Z,35.215053763440864,Chaos Orb,Fragment of the Chimera
19,100,1,111,0,False,78,1,2020-04-20T17:06:01.2851736Z,30.0,Chaos Orb,Fragment of Purification
20,100,1,110,0,False,78,1,2020-04-20T17:06:01.2851736Z,30.0,Chaos Orb,Fragment of Constriction
21,100,1,42,0,False,78,1,2020-04-20T17:06:01.2851736Z,30.0,Chaos Orb,Fragment of the Minotaur
22,100,1,41,0,False,78,1,2020-04-20T17:06:01.2851736Z,30.0,Chaos Orb,Fragment of the Phoenix
23,100,1,40,0,False,78,1,2020-04-20T17:06:01.2851736Z,30.0,Chaos Orb,Fragment of the Hydra
24,100,1,89,0,False,78,1,2020-04-20T17:06:01.2851736Z,15.0,Chaos Orb,Tul's Enriched Breachstone
25,100,1,88,0,False,78,1,2020-04-20T17:06:01.2851736Z,15.0,Chaos Orb,Xoph's Enriched Breachstone
26,100,1,90,0,False,78,1,2020-04-20T17:06:01.2851736Z,15.0,Chaos Orb,Esh's Enriched Breachstone
27,100,1,86,0,False,78,1,2020-04-20T17:06:01.2851736Z,14.0,Chaos Orb,Uul-Netol's Charged Breachstone
28,100,1,102,0,False,78,1,2020-04-20T17:06:01.2851736Z,11.9623092,Chaos Orb,Timeless Vaal Emblem
29,100,1,37,0,False,78,1,2020-04-20T17:06:01.2851736Z,10.0,Chaos Orb,Yriel's Key
30,100,1,39,0,False,78,1,2020-04-20T17:06:01.2851736Z,9.0,Chaos Orb,Volkuur's Key
31,100,1,38,0,False,78,1,2020-04-20T17:06:01.2851736Z,8.0,Chaos Orb,Inya's Key
32,100,1,34,0,False,78,1,2020-04-20T17:06:01.2851736Z,6.0,Chaos Orb,Mortal Ignorance
33,100,1,98,0,False,78,1,2020-04-20T17:06:01.2851736Z,6.0,Chaos Orb,Timeless Karui Emblem
34,100,1,100,0,False,78,1,2020-04-20T17:06:01.2851736Z,5.475413114754098,Chaos Orb,Timeless Eternal Emblem
35,100,1,36,0,False,78,1,2020-04-20T17:06:01.2851736Z,7.0,Chaos Orb,Eber's Key
36,100,1,69,0,False,78,1,2020-04-20T17:06:01.2851736Z,7.0,Chaos Orb,Uul-Netol's Breachstone
37,100,1,35,0,False,78,1,2020-04-20T17:06:01.2851736Z,4.0,Chaos Orb,Mortal Hope
38,100,1,83,0,False,78,1,2020-04-20T17:06:01.2851736Z,3.0,Chaos Orb,Xoph's Charged Breachstone
39,100,1,84,0,False,78,1,2020-04-20T17:06:01.2851736Z,3.0,Chaos Orb,Tul's Charged Breachstone
40,100,1,85,0,False,78,1,2020-04-20T17:06:01.2851736Z,3.0,Chaos Orb,Esh's Charged Breachstone
