,count,data_point_count,get_currency_id,id,includes_secondary,league_id,pay_currency_id,sample_time_utc,value,pay_currency,get_currency
0,100,1,97,0,True,78,1,2020-04-23T18:39:05.4535409Z,310.0,Chaos Orb,Chayula's Pure Breachstone
1,100,1,112,0,False,78,1,2020-04-23T18:39:05.4535409Z,174.04761904761904,Chaos Orb,Fragment of Shape
2,100,1,113,0,True,78,1,2020-04-23T18:39:05.4535409Z,160.0,Chaos Orb,Fragment of Knowledge
3,93,1,96,0,False,78,1,2020-04-23T18:39:05.4535409Z,145.0,Chaos Orb,Uul-Netol's Pure Breachstone
4,100,1,128,0,True,78,1,2020-04-23T18:39:05.4535409Z,125.0,Chaos Orb,Simulacrum
5,100,1,99,0,False,78,1,2020-04-23T18:39:05.4535409Z,99.0,Chaos Orb,Timeless Maraketh Emblem
6,100,1,92,0,False,78,1,2020-04-23T18:39:05.4535409Z,87.33333333333333,Chaos Orb,Chayula's Enriched Breachstone
7,100,1,94,0,False,78,1,2020-04-23T18:39:05.4535409Z,70.0,Chaos Orb,Tul's Pure Breachstone
8,100,1,93,0,False,78,1,2020-04-23T18:39:05.4535409Z,69.0,Chaos Orb,Xoph's Pure Breachstone
9,100,1,95,0,False,78,1,2020-04-23T18:39:05.4535409Z,65.52127659574468,Chaos Orb,Esh's Pure Breachstone
10,100,1,101,0,False,78,1,2020-04-23T18:39:05.4535409Z,55.0,Chaos Orb,Timeless Templar Emblem
11,100,1,91,0,False,78,1,2020-04-23T18:39:05.4535409Z,50.0,Chaos Orb,Uul-Netol's Enriched Breachstone
12,100,1,109,0,False,78,1,2020-04-23T18:39:05.4535409Z,48.0,Chaos Orb,Fragment of Eradication
13,100,1,70,0,False,78,1,2020-04-23T18:39:05.4535409Z,45.0,Chaos Orb,Chayula's Breachstone
14,100,1,115,0,False,78,1,2020-04-23T18:39:05.4535409Z,43.0,Chaos Orb,Fragment of Emptiness
15,100,1,87,0,False,78,1,2020-04-23T18:39:05.4535409Z,45.0,Chaos Orb,Chayula's Charged Breachstone
16,100,1,108,0,False,78,1,2020-04-23T18:39:05.4535409Z,41.0,Chaos Orb,Fragment of Enslavement
17,100,1,114,0,False,78,1,2020-04-23T18:39:05.4535409Z,37.0,Chaos Orb,Fragment of Terror
18,100,1,43,0,False,78,1,2020-04-23T18:39:05.4535409Z,36.0,Chaos Orb,Fragment of the Chimera
19,100,1,111,0,False,78,1,2020-04-23T18:39:05.4535409Z,32.0,Chaos Orb,Fragment of Purification
20,100,1,110,0,False,78,1,2020-04-23T18:39:05.4535409Z,30.0,Chaos Orb,Fragment of Constriction
21,100,1,42,0,False,78,1,2020-04-23T18:39:05.4535409Z,30.0,Chaos Orb,Fragment of the Minotaur
22,100,1,41,0,False,78,1,2020-04-23T18:39:05.4535409Z,30.0,Chaos Orb,Fragment of the Phoenix
23,100,1,40,0,False,78,1,2020-04-23T18:39:05.4535409Z,30.0,Chaos Orb,Fragment of the Hydra
24,100,1,89,0,False,78,1,2020-04-23T18:39:05.4535409Z,15.0,Chaos Orb,Tul's Enriched Breachstone
25,100,1,90,0,False,78,1,2020-04-23T18:39:05.4535409Z,15.0,Chaos Orb,Esh's Enriched Breachstone
26,100,1,88,0,False,78,1,2020-04-23T18:39:05.4535409Z,14.0,Chaos Orb,Xoph's Enriched Breachstone
27,100,1,86,0,False,78,1,2020-04-23T18:39:05.4535409Z,13.0,Chaos Orb,Uul-Netol's Charged Breachstone
28,100,1,102,0,False,78,1,2020-04-23T18:39:05.4535409Z,10.878787878787879,Chaos Orb,Timeless Vaal Emblem
29,100,1,37,0,False,78,1,2020-04-23T18:39:05.4535409Z,10.0,Chaos Orb,Yriel's Key
30,100,1,39,0,False,78,1,2020-04-23T18:39:05.4535409Z,9.545454545454545,Chaos Orb,Volkuur's Key
31,100,1,34,0,False,78,1,2020-04-23T18:39:05.4535409Z,7.0,Chaos Orb,Mortal Ignorance
32,100,1,98,0,False,78,1,2020-04-23T18:39:05.4535409Z,6.0,Chaos Orb,Timeless Karui Emblem
33,100,1,100,0,False,78,1,2020-04-23T18:39:05.4535409Z,6.0,Chaos Orb,Timeless Eternal Emblem
34,100,1,69,0,False,78,1,2020-04-23T18:39:05.4535409Z,7.0,Chaos Orb,Uul-Netol's Breachstone
35,100,1,38,0,False,78,1,2020-04-23T18:39:05.4535409Z,7.48,Chaos Orb,Inya's Key
36,100,1,36,0,False,78,1,2020-04-23T18:39:05.4535409Z,7.0,Chaos Orb,Eber's Key
37,100,1,35,0,False,78,1,2020-04-23T18:39:05.4535409Z,4.0,Chaos Orb,Mortal Hope
38,100,1,84,0,False,78,1,2020-04-23T18:39:05.4535409Z,3.0,Chaos Orb,Tul's Charged Breachstone
39,100,1,83,0,False,78,1,2020-04-23T18:39:05.4535409Z,3.0,Chaos Orb,Xoph's Charged Breachstone
40,100,1,85,0,False,78,1,2020-04-23T18:39:05.4535409Z,3.0,Chaos Orb,Esh's Charged Breachstone
41,100,1,32,0,False,78,1,2020-04-23T18:39:05.4535409Z,2.0,Chaos Orb,Mortal Grief
42,100,1,33,0,False,78,1,2020-04-23T18:39:05.4535409Z,2.0,Chaos Orb,Mortal Rage
43,100,1,72,0,False,78,1,2020-04-23T18:39:05.4535409Z,2.0,Chaos Orb,Divine Vessel
44,100,1,67,0,False,78,1,2020-04-23T18:39:05.4535409Z,2.0,Chaos Orb,Tul's Breachstone
45,100,1,104,0,False,78,1,2020-04-23T18:39:05.4535409Z,1.5,Chaos Orb,Timeless Maraketh Splinter
46,100,1,106,0,False,78,1,2020-04-23T18:39:05.4535409Z,1.0,Chaos Orb,Timeless Templar Splinter
47,100,1,66,0,False,78,1,2020-04-23T18:39:05.4535409Z,1.0,Chaos Orb,Xoph's Breachstone
48,100,1,68,0,False,78,1,2020-04-23T18:39:05.4535409Z,1.0,Chaos Orb,Esh's Breachstone
49,100,1,29,0,False,78,1,2020-04-23T18:39:05.4535409Z,0.48333,Chaos Orb,Sacrifice at Midnight
50,100,1,129,0,False,78,1,2020-04-23T18:39:05.4535409Z,0.4344755,Chaos Orb,Simulacrum Splinter
51,100,1,31,0,False,78,1,2020-04-23T18:39:05.4535409Z,0.4674978260869565,Chaos Orb,Sacrifice at Noon
52,100,1,44,0,False,78,1,2020-04-23T18:39:05.4535409Z,0.47193193548387097,Chaos Orb,Offering to the Goddess
53,100,1,30,0,False,78,1,2020-04-23T18:39:05.4535409Z,0.33333,Chaos Orb,Sacrifice at Dawn
