,count,data_point_count,get_currency_id,id,includes_secondary,league_id,pay_currency_id,sample_time_utc,value,pay_currency,get_currency
0,100,1,97,0,True,78,1,2020-04-22T22:48:32.3475956Z,300.0,Chaos Orb,Chayula's Pure Breachstone
1,100,1,112,0,False,78,1,2020-04-22T22:48:32.3475956Z,174.27272727272728,Chaos Orb,Fragment of Shape
2,100,1,113,0,True,78,1,2020-04-22T22:48:32.3475956Z,159.0,Chaos Orb,Fragment of Knowledge
3,100,1,96,0,False,78,1,2020-04-22T22:48:32.3475956Z,145.0,Chaos Orb,Uul-Netol's Pure Breachstone
4,100,1,128,0,True,78,1,2020-04-22T22:48:32.3475956Z,129.0,Chaos Orb,Simulacrum
5,100,1,99,0,False,78,1,2020-04-22T22:48:32.3475956Z,99.0,Chaos Orb,Timeless Maraketh Emblem
6,100,1,92,0,False,78,1,2020-04-22T22:48:32.3475956Z,84.0,Chaos Orb,Chayula's Enriched Breachstone
7,100,1,94,0,False,78,1,2020-04-22T22:48:32.3475956Z,68.38144329896907,Chaos Orb,Tul's Pure Breachstone
8,100,1,95,0,False,78,1,2020-04-22T22:48:32.3475956Z,65.0,Chaos Orb,Esh's Pure Breachstone
9,100,1,93,0,False,78,1,2020-04-22T22:48:32.3475956Z,65.9047619047619,Chaos Orb,Xoph's Pure Breachstone
10,100,1,101,0,False,78,1,2020-04-22T22:48:32.3475956Z,55.0,Chaos Orb,Timeless Templar Emblem
11,100,1,91,0,False,78,1,2020-04-22T22:48:32.3475956Z,50.0,Chaos Orb,Uul-Netol's Enriched Breachstone
12,100,1,109,0,False,78,1,2020-04-22T22:48:32.3475956Z,47.0,Chaos Orb,Fragment of Eradication
13,100,1,115,0,False,78,1,2020-04-22T22:48:32.3475956Z,46.64646464646464,Chaos Orb,Fragment of Emptiness
14,100,1,70,0,False,78,1,2020-04-22T22:48:32.3475956Z,45.0,Chaos Orb,Chayula's Breachstone
15,100,1,108,0,False,78,1,2020-04-22T22:48:32.3475956Z,43.0,Chaos Orb,Fragment of Enslavement
16,100,1,87,0,False,78,1,2020-04-22T22:48:32.3475956Z,42.826530612244895,Chaos Orb,Chayula's Charged Breachstone
17,100,1,114,0,False,78,1,2020-04-22T22:48:32.3475956Z,40.0,Chaos Orb,Fragment of Terror
18,100,1,43,0,False,78,1,2020-04-22T22:48:32.3475956Z,37.1530612244898,Chaos Orb,Fragment of the Chimera
19,100,1,111,0,False,78,1,2020-04-22T22:48:32.3475956Z,32.0,Chaos Orb,Fragment of Purification
20,100,1,110,0,False,78,1,2020-04-22T22:48:32.3475956Z,31.0,Chaos Orb,Fragment of Constriction
21,100,1,42,0,False,78,1,2020-04-22T22:48:32.3475956Z,30.0,Chaos Orb,Fragment of the Minotaur
22,100,1,41,0,False,78,1,2020-04-22T22:48:32.3475956Z,30.0,Chaos Orb,Fragment of the Phoenix
23,100,1,40,0,False,78,1,2020-04-22T22:48:32.3475956Z,30.0,Chaos Orb,Fragment of the Hydra
24,100,1,89,0,False,78,1,2020-04-22T22:48:32.3475956Z,16.0,Chaos Orb,Tul's Enriched Breachstone
25,100,1,88,0,False,78,1,2020-04-22T22:48:32.3475956Z,15.0,Chaos Orb,Xoph's Enriched Breachstone
26,100,1,90,0,False,78,1,2020-04-22T22:48:32.3475956Z,15.0,Chaos Orb,Esh's Enriched Breachstone
27,100,1,86,0,False,78,1,2020-04-22T22:48:32.3475956Z,13.958762886597938,Chaos Orb,Uul-Netol's Charged Breachstone
28,100,1,102,0,False,78,1,2020-04-22T22:48:32.3475956Z,10.0,Chaos Orb,Timeless Vaal Emblem
29,100,1,37,0,False,78,1,2020-04-22T22:48:32.3475956Z,10.0,Chaos Orb,Yriel's Key
30,100,1,39,0,False,78,1,2020-04-22T22:48:32.3475956Z,10.0,Chaos Orb,Volkuur's Key
