,count,data_point_count,get_currency_id,id,includes_secondary,league_id,pay_currency_id,sample_time_utc,value,pay_currency,get_currency
0,100,1,97,0,True,78,1,2020-04-20T11:01:59.1653532Z,295.1276595744681,Chaos Orb,Chayula's Pure Breachstone
1,100,1,112,0,False,78,1,2020-04-20T11:01:59.1653532Z,164.0,Chaos Orb,Fragment of Shape
2,100,1,113,0,False,78,1,2020-04-20T11:01:59.1653532Z,160.0,Chaos Orb,Fragment of Knowledge
3,100,1,96,0,True,78,1,2020-04-20T11:01:59.1653532Z,147.56382978723406,Chaos Orb,Uul-Netol's Pure Breachstone
4,100,1,128,0,True,78,1,2020-04-20T11:01:59.1653532Z,129.49,Chaos Orb,Simulacrum
5,100,1,99,0,False,78,1,2020-04-20T11:01:59.1653532Z,95.0,Chaos Orb,Timeless Maraketh Emblem
6,100,1,92,0,False,78,1,2020-04-20T11:01:59.1653532Z,120.0,Chaos Orb,Chayula's Enriched Breachstone
7,100,1,94,0,False,78,1,2020-04-20T11:01:59.1653532Z,71.0,Chaos Orb,Tul's Pure Breachstone
8,100,1,95,0,False,78,1,2020-04-20T11:01:59.1653532Z,70.0,Chaos Orb,Esh's Pure Breachstone
9,100,1,93,0,False,78,1,2020-04-20T11:01:59.1653532Z,70.0,Chaos Orb,Xoph's Pure Breachstone
10,100,1,101,0,False,78,1,2020-04-20T11:01:59.1653532Z,55.0,Chaos Orb,Timeless Templar Emblem
11,100,1,91,0,False,78,1,2020-04-20T11:01:59.1653532Z,50.86486486486486,Chaos Orb,Uul-Netol's Enriched Breachstone
12,100,1,115,0,False,78,1,2020-04-20T11:01:59.1653532Z,49.0,Chaos Orb,Fragment of Emptiness
13,100,1,109,0,False,78,1,2020-04-20T11:01:59.1653532Z,44.0,Chaos Orb,Fragment of Eradication
14,100,1,70,0,False,78,1,2020-04-20T11:01:59.1653532Z,44.695,Chaos Orb,Chayula's Breachstone
15,100,1,87,0,False,78,1,2020-04-20T11:01:59.1653532Z,45.0,Chaos Orb,Chayula's Charged Breachstone
16,100,1,108,0,False,78,1,2020-04-20T11:01:59.1653532Z,39.0,Chaos Orb,Fragment of Enslavement
17,100,1,114,0,False,78,1,2020-04-20T11:01:59.1653532Z,39.0,Chaos Orb,Fragment of Terror
