,chaos_value,type,type_line,price,shoplink_template,stack_size,datetime
0,17.44427,Currency,Armourer's Scrap,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",157,2020-04-25 15:27:25.312478
1,1.1971714285714286,Currency,Imbued Catalyst,0.09976428571428571,"[linkItem location=""Stash1"" league=""Delirium"" x=""43"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-25 15:27:25.312478
2,7.260734042553191,Currency,Blacksmith's Whetstone,0.1210122340425532,"[linkItem location=""Stash1"" league=""Delirium"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",60,2020-04-25 15:27:25.312478
3,2.625,Currency,Orb of Binding,0.125,"[linkItem location=""Stash1"" league=""Delirium"" x=""59"" y=""0""] ~b/o {final_price} {fx_id}",21,2020-04-25 15:27:25.312478
4,15.0,Hard Currency,Divine Orb,15.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""20"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-25 15:27:25.312478
5,18.0,Currency,Exalted Shard,9.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""51"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-25 15:27:25.312478
6,0.0,,Alchemy Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""26"" y=""0""] ~b/o {final_price} {fx_id}",19,2020-04-25 15:27:25.312478
7,0.0,,Scroll Fragment,,"[linkItem location=""Stash1"" league=""Delirium"" x=""23"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-25 15:27:25.312478
8,2.0,Currency,Harbinger's Orb,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""57"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-25 15:27:25.312478
9,3.8540447999999996,Currency,Abrasive Catalyst,0.1427424,"[linkItem location=""Stash1"" league=""Delirium"" x=""34"" y=""0""] ~b/o {final_price} {fx_id}",27,2020-04-25 15:27:25.312478
10,8.771849999999999,Currency,Jeweller's Orb,0.04545,"[linkItem location=""Stash1"" league=""Delirium"" x=""19"" y=""0""] ~b/o {final_price} {fx_id}",193,2020-04-25 15:27:25.312478
11,2.9997138461538464,Currency,Glassblower's Bauble,0.24997615384615385,"[linkItem location=""Stash1"" league=""Delirium"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-25 15:27:25.312478
12,1.408481111111111,Currency,Engineer's Orb,0.14084811111111112,"[linkItem location=""Stash1"" league=""Delirium"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",10,2020-04-25 15:27:25.312478
13,15.833460000000002,Currency,Orb of Regret,0.27778,"[linkItem location=""Stash1"" league=""Delirium"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",57,2020-04-25 15:27:25.312478
14,6.477608108108108,Currency,Regal Orb,0.21592027027027028,"[linkItem location=""Stash1"" league=""Delirium"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",30,2020-04-25 15:27:25.312478
15,5.933629999999999,Currency,Silver Coin,0.06667,"[linkItem location=""Stash1"" league=""Delirium"" x=""35"" y=""0""] ~b/o {final_price} {fx_id}",89,2020-04-25 15:27:25.312478
