,value,type,type_line,datetime
0,0.0,,Alteration Shard,2020-04-18 16:35:09.064422
1,2.774398,Currency,Armourer's Scrap,2020-04-18 16:35:09.064422
2,1.73679,Currency,Intrinsic Catalyst,2020-04-18 16:35:09.064422
3,10.21994169072165,Currency,Blacksmith's Whetstone,2020-04-18 16:35:09.064422
4,2.0,Essence,Shrieking Essence of Dread,2020-04-18 16:35:09.064422
5,1.0,Essence,Weeping Essence of Sorrow,2020-04-18 16:35:09.064422
6,15.20655868852459,Currency,Awakened Sextant,2020-04-18 16:35:09.064422
7,2.0000400000000003,Currency,Glassblower's Bauble,2020-04-18 16:35:09.064422
8,1.33332,Currency,Orb of Binding,2020-04-18 16:35:09.064422
9,21.564636202702708,Currency,Orb of Regret,2020-04-18 16:35:09.064422
10,2.33338,Currency,Abrasive Catalyst,2020-04-18 16:35:09.064422
11,18.722572000000003,Currency,Jeweller's Orb,2020-04-18 16:35:09.064422
12,18.517037000000002,Currency,Orb of Augmentation,2020-04-18 16:35:09.064422
13,8.079563191489362,Currency,Perandus Coin,2020-04-18 16:35:09.064422
14,0.6721156701030928,Currency,Engineer's Orb,2020-04-18 16:35:09.064422
15,0.0,,Chaos Shard,2020-04-18 16:35:09.064422
16,5.966682505882354,Currency,Silver Coin,2020-04-18 16:35:09.064422
17,1.33332,Currency,Turbulent Catalyst,2020-04-18 16:35:09.064422
18,4.68,Essence,Remnant of Corruption,2020-04-18 16:35:09.064422
19,1.0,Oil,Azure Oil,2020-04-18 16:35:09.064422
20,0.0,,Ancient Shard,2020-04-18 16:35:09.064422
21,20.240000000000002,Currency,Orb of Chance,2020-04-18 16:35:09.064422
22,0.0,,Transmutation Shard,2020-04-18 16:35:09.064422
23,31.777746000000008,Currency,Orb of Fusing,2020-04-18 16:35:09.064422
24,3.57917,Currency,Regal Orb,2020-04-18 16:35:09.064422
25,0.0,,Regal Shard,2020-04-18 16:35:09.064422
26,0.0,,Orb of Transmutation,2020-04-18 16:35:09.064422
27,0.0,,Binding Shard,2020-04-18 16:35:09.064422
28,1.75,Currency,Orb of Horizons,2020-04-18 16:35:09.064422
29,2.0,DeliriumOrb,Decadent Delirium Orb,2020-04-18 16:35:09.064422
30,73.13908602564103,Currency,Orb of Alteration,2020-04-18 16:35:09.064422
31,3.1667300000000003,Currency,Simple Sextant,2020-04-18 16:35:09.064422
32,0.9167400000000001,Currency,Blessed Orb,2020-04-18 16:35:09.064422
33,0.0,,Portal Scroll,2020-04-18 16:35:09.064422
34,3.0,Currency,Tempering Catalyst,2020-04-18 16:35:09.064422
35,0.0,,Scroll of Wisdom,2020-04-18 16:35:09.064422
36,2.0000400000000003,Currency,Splinter of Tul,2020-04-18 16:35:09.064422
37,0.0,,Exalted Orb,2020-04-18 16:35:09.064422
38,3.0,Essence,Screaming Essence of Anger,2020-04-18 16:35:09.064422
39,0.0,,Medium Cluster Jewel,2020-04-18 16:35:09.064422
40,8.25117,Currency,Orb of Alchemy,2020-04-18 16:35:09.064422
41,1.0,Essence,Wailing Essence of Spite,2020-04-18 16:35:09.064422
42,8.066586000000001,Currency,Chromatic Orb,2020-04-18 16:35:09.064422
43,1.93467,Currency,Vaal Orb,2020-04-18 16:35:09.064422
44,7.3333699999999995,Currency,Prime Sextant,2020-04-18 16:35:09.064422
45,5.1631368421052635,Currency,Gemcutter's Prism,2020-04-18 16:35:09.064422
46,166.75370311111115,Fragment,Simulacrum Splinter,2020-04-18 16:35:09.064422
47,0.0,,Chaos Orb,2020-04-18 16:35:09.064422
48,0.0,,Horizon Shard,2020-04-18 16:35:09.064422
49,2.0,DeliriumOrb,Armoursmith's Delirium Orb,2020-04-18 16:35:09.064422
50,6.212808105263158,Currency,Cartographer's Chisel,2020-04-18 16:35:09.064422
51,0.0,,Alchemy Shard,2020-04-18 16:35:09.064422
52,42.233798750000005,Currency,Orb of Scouring,2020-04-18 16:35:09.064422
53,1.0,DivinationCard,The Hermit,2020-04-18 16:35:09.064422
54,6.0,DivinationCard,Imperial Legacy,2020-04-18 16:35:09.064422
55,2.0,DivinationCard,Prosperity,2020-04-18 16:35:09.064422
56,12.0,DivinationCard,The Catalyst,2020-04-18 16:35:09.064422
57,1.0,DivinationCard,The Blazing Fire,2020-04-18 16:35:09.064422
58,21.0,DivinationCard,Arrogance of the Vaal,2020-04-18 16:35:09.064422
59,4.0,DivinationCard,The Flora's Gift,2020-04-18 16:35:09.064422
60,1.0,DivinationCard,Thirst for Knowledge,2020-04-18 16:35:09.064422
61,9.0,DivinationCard,The Gemcutter,2020-04-18 16:35:09.064422
62,18.0,DivinationCard,Her Mask,2020-04-18 16:35:09.064422
63,1.0,DivinationCard,The Jeweller's Boon,2020-04-18 16:35:09.064422
64,1.0,DivinationCard,Scholar of the Seas,2020-04-18 16:35:09.064422
65,6.0,DivinationCard,The Tinkerer's Table,2020-04-18 16:35:09.064422
66,9.0,DivinationCard,The Dapper Prodigy,2020-04-18 16:35:09.064422
67,2.0,DivinationCard,The Lover,2020-04-18 16:35:09.064422
68,1.0,DivinationCard,Hunter's Resolve,2020-04-18 16:35:09.064422
69,4.0,DivinationCard,The Endurance,2020-04-18 16:35:09.064422
70,6.0,DivinationCard,The King's Blade,2020-04-18 16:35:09.064422
71,1.0,DivinationCard,The Gentleman,2020-04-18 16:35:09.064422
72,2.0,DivinationCard,The Warden,2020-04-18 16:35:09.064422
73,2.0,DivinationCard,Emperor of Purity,2020-04-18 16:35:09.064422
74,1.0,DivinationCard,Boundless Realms,2020-04-18 16:35:09.064422
75,3.0,DivinationCard,Lantador's Lost Love,2020-04-18 16:35:09.064422
76,2.0,DivinationCard,Mitts,2020-04-18 16:35:09.064422
77,3.0,DivinationCard,Divine Justice,2020-04-18 16:35:09.064422
78,1.0,DivinationCard,Grave Knowledge,2020-04-18 16:35:09.064422
79,1.0,DivinationCard,Deathly Designs,2020-04-18 16:35:09.064422
80,2.0,DivinationCard,The Dreamer,2020-04-18 16:35:09.064422
81,24.200000000000003,DivinationCard,Rain of Chaos,2020-04-18 16:35:09.064422
82,5.0,DivinationCard,The Polymath,2020-04-18 16:35:09.064422
83,1.0,DivinationCard,Gift of the Gemling Queen,2020-04-18 16:35:09.064422
84,39.0,DivinationCard,The Queen,2020-04-18 16:35:09.064422
85,1.0,DivinationCard,Harmony of Souls,2020-04-18 16:35:09.064422
86,3.96,DivinationCard,The Survivalist,2020-04-18 16:35:09.064422
87,1.0,DivinationCard,The Aesthete,2020-04-18 16:35:09.064422
88,1.0,DivinationCard,The Doppelganger,2020-04-18 16:35:09.064422
89,2.0,DivinationCard,The Seeker,2020-04-18 16:35:09.064422
90,5.0,DivinationCard,The Puzzle,2020-04-18 16:35:09.064422
91,1.0,DivinationCard,Last Hope,2020-04-18 16:35:09.064422
92,1.0,DivinationCard,Gemcutter's Promise,2020-04-18 16:35:09.064422
93,1.0,DivinationCard,The Garish Power,2020-04-18 16:35:09.064422
94,1.0,DivinationCard,The Lion,2020-04-18 16:35:09.064422
95,1.0,DivinationCard,The Union,2020-04-18 16:35:09.064422
96,2.0,DivinationCard,Hubris,2020-04-18 16:35:09.064422
97,2.0,DivinationCard,The Battle Born,2020-04-18 16:35:09.064422
98,2.0,DivinationCard,The Rite of Elements,2020-04-18 16:35:09.064422
99,4.0,DivinationCard,The Encroaching Darkness,2020-04-18 16:35:09.064422
100,1.0,DivinationCard,The Price of Protection,2020-04-18 16:35:09.064422
101,24.43,DivinationCard,Three Faces in the Dark,2020-04-18 16:35:09.064422
102,2.0,DivinationCard,The Chains that Bind,2020-04-18 16:35:09.064422
103,2.0,DivinationCard,The Wolf's Shadow,2020-04-18 16:35:09.064422
104,1.0,DivinationCard,The Obscured,2020-04-18 16:35:09.064422
105,17.0,DivinationCard,Emperor's Luck,2020-04-18 16:35:09.064422
106,1.0,DivinationCard,The Pact,2020-04-18 16:35:09.064422
107,2.0,DivinationCard,The Metalsmith's Gift,2020-04-18 16:35:09.064422
108,1.0,DivinationCard,A Mother's Parting Gift,2020-04-18 16:35:09.064422
109,3.0,DivinationCard,Destined to Crumble,2020-04-18 16:35:09.064422
110,6.44,DivinationCard,The Wrath,2020-04-18 16:35:09.064422
111,1.0,DivinationCard,Vinia's Token,2020-04-18 16:35:09.064422
112,1.0,DivinationCard,Sambodhi's Vow,2020-04-18 16:35:09.064422
113,1.0,DivinationCard,The Scarred Meadow,2020-04-18 16:35:09.064422
114,1.0,DivinationCard,Turn the Other Cheek,2020-04-18 16:35:09.064422
115,1.0,DivinationCard,The Stormcaller,2020-04-18 16:35:09.064422
