,chaos_value,type,type_line,price,shoplink_template,stack_size,datetime
0,21.97375578947368,Currency,Armourer's Scrap,0.13398631578947368,"[linkItem location=""Stash1"" league=""Delirium"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",164,2020-04-25 20:47:50.506653
1,1.194,Currency,Imbued Catalyst,0.0995,"[linkItem location=""Stash1"" league=""Delirium"" x=""43"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-25 20:47:50.506653
2,7.55548,Currency,Blacksmith's Whetstone,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",68,2020-04-25 20:47:50.506653
3,2.33331,Currency,Orb of Binding,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""59"" y=""0""] ~b/o {final_price} {fx_id}",21,2020-04-25 20:47:50.506653
4,16.0,Hard Currency,Divine Orb,16.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""20"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-25 20:47:50.506653
5,18.0,Currency,Exalted Shard,9.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""51"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-25 20:47:50.506653
6,0.0,,Scroll Fragment,,"[linkItem location=""Stash1"" league=""Delirium"" x=""23"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-25 20:47:50.506653
7,1.0,Currency,Harbinger's Orb,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""57"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-25 20:47:50.506653
8,4.142939999999999,Currency,Abrasive Catalyst,0.14286,"[linkItem location=""Stash1"" league=""Delirium"" x=""34"" y=""0""] ~b/o {final_price} {fx_id}",29,2020-04-25 20:47:50.506653
9,9.04455,Currency,Jeweller's Orb,0.04545,"[linkItem location=""Stash1"" league=""Delirium"" x=""19"" y=""0""] ~b/o {final_price} {fx_id}",199,2020-04-25 20:47:50.506653
10,2.6911157,Currency,Glassblower's Bauble,0.2070089,"[linkItem location=""Stash1"" league=""Delirium"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",13,2020-04-25 20:47:50.506653
11,1.22221,Currency,Engineer's Orb,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",11,2020-04-25 20:47:50.506653
12,15.694057142857142,Currency,Orb of Regret,0.28025102040816324,"[linkItem location=""Stash1"" league=""Delirium"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",56,2020-04-25 20:47:50.506653
13,6.93344,Currency,Regal Orb,0.21667,"[linkItem location=""Stash1"" league=""Delirium"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",32,2020-04-25 20:47:50.506653
14,5.933629999999999,Currency,Silver Coin,0.06667,"[linkItem location=""Stash1"" league=""Delirium"" x=""35"" y=""0""] ~b/o {final_price} {fx_id}",89,2020-04-25 20:47:50.506653
15,6.101049393939395,Currency,Turbulent Catalyst,0.2905261616161616,"[linkItem location=""Stash1"" league=""Delirium"" x=""41"" y=""0""] ~b/o {final_price} {fx_id}",21,2020-04-25 20:47:50.506653
16,5.494479999999999,Currency,Perandus Coin,0.00794,"[linkItem location=""Stash1"" league=""Delirium"" x=""39"" y=""0""] ~b/o {final_price} {fx_id}",692,2020-04-25 20:47:50.506653
17,1.0,Oil,Amber Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""40"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-25 20:47:50.506653
18,0.0,,Harbinger's Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""64"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-25 20:47:50.506653
19,80.0,Hard Currency,Stacked Deck,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""45"" y=""0""] ~b/o {final_price} {fx_id}",40,2020-04-25 20:47:50.506653
20,6.16,Essence,Remnant of Corruption,0.88,"[linkItem location=""Stash1"" league=""Delirium"" x=""33"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-25 20:47:50.506653
21,17.55538,Currency,Orb of Chance,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",158,2020-04-25 20:47:50.506653
