,chaos_value,type,type_line,price,shoplink_template,stack_size,datetime
0,17.873324615384615,Currency,Armourer's Scrap,0.11312230769230769,"[linkItem location=""Stash1"" league=""Delirium"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",158,2020-04-25 16:22:40.685930
1,1.20624,Currency,Imbued Catalyst,0.10052,"[linkItem location=""Stash1"" league=""Delirium"" x=""43"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-25 16:22:40.685930
2,6.77771,Currency,Blacksmith's Whetstone,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",61,2020-04-25 16:22:40.685930
3,2.72491935483871,Currency,Orb of Binding,0.12975806451612903,"[linkItem location=""Stash1"" league=""Delirium"" x=""59"" y=""0""] ~b/o {final_price} {fx_id}",21,2020-04-25 16:22:40.685930
4,15.0,Hard Currency,Divine Orb,15.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""20"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-25 16:22:40.685930
5,17.015118762886598,Currency,Exalted Shard,8.507559381443299,"[linkItem location=""Stash1"" league=""Delirium"" x=""51"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-25 16:22:40.685930
6,0.0,,Scroll Fragment,,"[linkItem location=""Stash1"" league=""Delirium"" x=""23"" y=""0""] ~b/o {final_price} {fx_id}",3,2020-04-25 16:22:40.685930
7,2.0,Currency,Harbinger's Orb,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""57"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-25 16:22:40.685930
8,3.85722,Currency,Abrasive Catalyst,0.14286,"[linkItem location=""Stash1"" league=""Delirium"" x=""34"" y=""0""] ~b/o {final_price} {fx_id}",27,2020-04-25 16:22:40.685930
9,9.115960000000001,Currency,Jeweller's Orb,0.04651,"[linkItem location=""Stash1"" league=""Delirium"" x=""19"" y=""0""] ~b/o {final_price} {fx_id}",196,2020-04-25 16:22:40.685930
10,2.4141136363636364,Currency,Glassblower's Bauble,0.20117613636363638,"[linkItem location=""Stash1"" league=""Delirium"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-25 16:22:40.685930
11,1.3686690721649484,Currency,Engineer's Orb,0.13686690721649483,"[linkItem location=""Stash1"" league=""Delirium"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",10,2020-04-25 16:22:40.685930
12,15.833460000000002,Currency,Orb of Regret,0.27778,"[linkItem location=""Stash1"" league=""Delirium"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",57,2020-04-25 16:22:40.685930
13,6.5001,Currency,Regal Orb,0.21667,"[linkItem location=""Stash1"" league=""Delirium"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",30,2020-04-25 16:22:40.685930
14,5.933629999999999,Currency,Silver Coin,0.06667,"[linkItem location=""Stash1"" league=""Delirium"" x=""35"" y=""0""] ~b/o {final_price} {fx_id}",89,2020-04-25 16:22:40.685930
15,6.641832989690721,Currency,Turbulent Catalyst,0.33209164948453607,"[linkItem location=""Stash1"" league=""Delirium"" x=""41"" y=""0""] ~b/o {final_price} {fx_id}",20,2020-04-25 16:22:40.685930
16,5.764360000000001,Currency,Perandus Coin,0.00833,"[linkItem location=""Stash1"" league=""Delirium"" x=""39"" y=""0""] ~b/o {final_price} {fx_id}",692,2020-04-25 16:22:40.685930
17,0.0,,Alteration Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""25"" y=""0""] ~b/o {final_price} {fx_id}",15,2020-04-25 16:22:40.685930
18,1.66,Oil,Amber Oil,0.83,"[linkItem location=""Stash1"" league=""Delirium"" x=""40"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-25 16:22:40.685930
19,0.0,,Harbinger's Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""64"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-25 16:22:40.685930
20,66.0,Hard Currency,Stacked Deck,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""45"" y=""0""] ~b/o {final_price} {fx_id}",33,2020-04-25 16:22:40.685930
21,5.46,Essence,Remnant of Corruption,0.78,"[linkItem location=""Stash1"" league=""Delirium"" x=""33"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-25 16:22:40.685930
22,16.957926734693878,Currency,Orb of Chance,0.1108361224489796,"[linkItem location=""Stash1"" league=""Delirium"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",153,2020-04-25 16:22:40.685930
23,39.71226,Currency,Orb of Fusing,0.12333,"[linkItem location=""Stash1"" league=""Delirium"" x=""18"" y=""0""] ~b/o {final_price} {fx_id}",322,2020-04-25 16:22:40.685930
24,0.0,,Regal Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""52"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-25 16:22:40.685930
25,24.978154528301886,Currency,Orb of Transmutation,0.13357301886792453,"[linkItem location=""Stash1"" league=""Delirium"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",187,2020-04-25 16:22:40.685930
26,0.0,,Binding Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""63"" y=""0""] ~b/o {final_price} {fx_id}",17,2020-04-25 16:22:40.685930
27,52.652640000000005,Hard Currency,Orb of Alteration,0.20408,"[linkItem location=""Stash1"" league=""Delirium"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",258,2020-04-25 16:22:40.685930
28,3.35,Oil,Sepia Oil,0.67,"[linkItem location=""Stash1"" league=""Delirium"" x=""46"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-25 16:22:40.685930
29,7.800000000000001,Oil,Clear Oil,0.78,"[linkItem location=""Stash1"" league=""Delirium"" x=""48"" y=""0""] ~b/o {final_price} {fx_id}",10,2020-04-25 16:22:40.685930
30,1.0,Essence,Screaming Essence of Torment,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""32"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-25 16:22:40.685930
31,0.0,,Alchemy Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""26"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-25 16:22:40.685930
32,5.161185,Currency,Simple Sextant,0.191155,"[linkItem location=""Stash1"" league=""Delirium"" x=""36"" y=""0""] ~b/o {final_price} {fx_id}",27,2020-04-25 16:22:40.685930
33,0.51426,Currency,Blessed Orb,0.02857,"[linkItem location=""Stash1"" league=""Delirium"" x=""21"" y=""0""] ~b/o {final_price} {fx_id}",18,2020-04-25 16:22:40.685930
34,0.0,,Horizon Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""56"" y=""0""] ~b/o {final_price} {fx_id}",16,2020-04-25 16:22:40.685930
35,39.400000000000006,Currency,Portal Scroll,0.1,"[linkItem location=""Stash1"" league=""Delirium"" x=""14"" y=""0""] ~b/o {final_price} {fx_id}",394,2020-04-25 16:22:40.685930
