,value,type,type_line,datetime
0,6.667605000000001,Currency,Armourer's Scrap,2020-04-18 22:54:19.680870
1,12.948549428571429,Currency,Blacksmith's Whetstone,2020-04-18 22:54:19.680870
2,1.51671,Currency,Orb of Binding,2020-04-18 22:54:19.680870
3,0.0,,Alchemy Shard,2020-04-18 22:54:19.680870
4,7.0,Currency,Exalted Shard,2020-04-18 22:54:19.680870
5,22.36212,Currency,Orb of Regret,2020-04-18 22:54:19.680870
6,2.33338,Currency,Abrasive Catalyst,2020-04-18 22:54:19.680870
7,3.5221040000000006,Currency,Jeweller's Orb,2020-04-18 22:54:19.680870
8,9.026427142857143,Currency,Perandus Coin,2020-04-18 22:54:19.680870
9,0.6000000000000001,Currency,Engineer's Orb,2020-04-18 22:54:19.680870
10,0.0,,Alteration Shard,2020-04-18 22:54:19.680870
11,0.0,,Chaos Shard,2020-04-18 22:54:19.680870
12,0.0,,Transmutation Shard,2020-04-18 22:54:19.680870
13,5.53991625,Currency,Silver Coin,2020-04-18 22:54:19.680870
14,2.66664,Currency,Turbulent Catalyst,2020-04-18 22:54:19.680870
15,0.0,,Scroll Fragment,2020-04-18 22:54:19.680870
16,6.0,Essence,Remnant of Corruption,2020-04-18 22:54:19.680870
17,1.0,Oil,Azure Oil,2020-04-18 22:54:19.680870
18,2.0,DeliriumOrb,Portentous Delirium Orb,2020-04-18 22:54:19.680870
19,0.0,,Ancient Shard,2020-04-18 22:54:19.680870
20,11.01175614814815,Currency,Orb of Chance,2020-04-18 22:54:19.680870
21,36.05869941666666,Currency,Orb of Fusing,2020-04-18 22:54:19.680870
22,0.0,,Regal Shard,2020-04-18 22:54:19.680870
23,0.0,,Orb of Transmutation,2020-04-18 22:54:19.680870
24,0.0,,Binding Shard,2020-04-18 22:54:19.680870
25,3.9949326,Currency,Orb of Alteration,2020-04-18 22:54:19.680870
26,1.55554,Currency,Orb of Horizons,2020-04-18 22:54:19.680870
27,1.5,Oil,Sepia Oil,2020-04-18 22:54:19.680870
28,2.0,DeliriumOrb,Decadent Delirium Orb,2020-04-18 22:54:19.680870
29,2.0,Oil,Clear Oil,2020-04-18 22:54:19.680870
30,4.152556896551724,Currency,Simple Sextant,2020-04-18 22:54:19.680870
31,0.9131730337078653,Currency,Blessed Orb,2020-04-18 22:54:19.680870
32,0.0,,Portal Scroll,2020-04-18 22:54:19.680870
33,33.773071200000004,Fragment,Simulacrum Splinter,2020-04-18 22:54:19.680870
34,3.0,Currency,Tempering Catalyst,2020-04-18 22:54:19.680870
35,0.0,,Scroll of Wisdom,2020-04-18 22:54:19.680870
36,1.1507509090909092,Currency,Orb of Scouring,2020-04-18 22:54:19.680870
37,8.531622,Currency,Orb of Alchemy,2020-04-18 22:54:19.680870
38,2.00004,Currency,Intrinsic Catalyst,2020-04-18 22:54:19.680870
39,5.20568,Currency,Vaal Orb,2020-04-18 22:54:19.680870
40,7.3333699999999995,Currency,Prime Sextant,2020-04-18 22:54:19.680870
41,1.74999,Currency,Gemcutter's Prism,2020-04-18 22:54:19.680870
42,0.0,,Chaos Orb,2020-04-18 22:54:19.680870
43,0.0,,Horizon Shard,2020-04-18 22:54:19.680870
44,5.715454,Currency,Chromatic Orb,2020-04-18 22:54:19.680870
45,5.396637,Currency,Cartographer's Chisel,2020-04-18 22:54:19.680870
46,0.0,,Sapphire Ring,2020-04-18 22:54:19.680870
47,1.0,DivinationCard,The Hermit,2020-04-18 22:54:19.680870
48,6.0,DivinationCard,Imperial Legacy,2020-04-18 22:54:19.680870
49,1.3,DivinationCard,Prosperity,2020-04-18 22:54:19.680870
50,18.0,DivinationCard,The Catalyst,2020-04-18 22:54:19.680870
51,1.0,DivinationCard,The Blazing Fire,2020-04-18 22:54:19.680870
52,21.0,DivinationCard,Arrogance of the Vaal,2020-04-18 22:54:19.680870
53,2.56,DivinationCard,The Flora's Gift,2020-04-18 22:54:19.680870
54,1.0,DivinationCard,Thirst for Knowledge,2020-04-18 22:54:19.680870
55,12.0,DivinationCard,The Gemcutter,2020-04-18 22:54:19.680870
56,18.0,DivinationCard,Her Mask,2020-04-18 22:54:19.680870
57,1.0,DivinationCard,The Jeweller's Boon,2020-04-18 22:54:19.680870
58,1.0,DivinationCard,Scholar of the Seas,2020-04-18 22:54:19.680870
59,7.14,DivinationCard,The Tinkerer's Table,2020-04-18 22:54:19.680870
60,6.0,DivinationCard,The Dapper Prodigy,2020-04-18 22:54:19.680870
61,2.0,DivinationCard,The Lover,2020-04-18 22:54:19.680870
62,4.0,DivinationCard,The Endurance,2020-04-18 22:54:19.680870
63,6.0,DivinationCard,The King's Blade,2020-04-18 22:54:19.680870
