,value,type,type_line,price,shoplink_template,stack_size,datetime
0,1.0568865384615385,Currency,Cartographer's Chisel,0.2113773076923077,"[linkItem location=""Stash1"" league=""Delirium"" x=""22"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 11:54:47.850820
1,19.286099999999998,Currency,Armourer's Scrap,0.14286,"[linkItem location=""Stash1"" league=""Delirium"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",135,2020-04-23 11:54:47.850820
2,0.8470063157894737,Currency,Imbued Catalyst,0.10587578947368421,"[linkItem location=""Stash1"" league=""Delirium"" x=""43"" y=""0""] ~b/o {final_price} {fx_id}",8,2020-04-23 11:54:47.850820
3,5.33328,Currency,Blacksmith's Whetstone,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",48,2020-04-23 11:54:47.850820
4,9.33338,Currency,Gemcutter's Prism,0.66667,"[linkItem location=""Stash1"" league=""Delirium"" x=""16"" y=""0""] ~b/o {final_price} {fx_id}",14,2020-04-23 11:54:47.850820
5,2.014736842105263,Currency,Orb of Binding,0.12592105263157893,"[linkItem location=""Stash1"" league=""Delirium"" x=""59"" y=""0""] ~b/o {final_price} {fx_id}",16,2020-04-23 11:54:47.850820
6,30.0,DeliriumOrb,Fine Delirium Orb,15.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""44"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 11:54:47.850820
7,15.0,Currency,Divine Orb,15.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""20"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 11:54:47.850820
8,16.0,Currency,Exalted Shard,8.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""51"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 11:54:47.850820
9,0.0,,Scroll Fragment,,"[linkItem location=""Stash1"" league=""Delirium"" x=""23"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 11:54:47.850820
10,0.0,,Horizon Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""56"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-23 11:54:47.850820
11,0.0,,Alchemy Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""26"" y=""0""] ~b/o {final_price} {fx_id}",12,2020-04-23 11:54:47.850820
12,2.0,Currency,Harbinger's Orb,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""57"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 11:54:47.850820
13,3.156253723404255,Currency,Abrasive Catalyst,0.1661186170212766,"[linkItem location=""Stash1"" league=""Delirium"" x=""34"" y=""0""] ~b/o {final_price} {fx_id}",19,2020-04-23 11:54:47.850820
14,7.46592,Currency,Jeweller's Orb,0.04444,"[linkItem location=""Stash1"" league=""Delirium"" x=""19"" y=""0""] ~b/o {final_price} {fx_id}",168,2020-04-23 11:54:47.850820
15,2.089873043478261,Currency,Glassblower's Bauble,0.2612341304347826,"[linkItem location=""Stash1"" league=""Delirium"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",8,2020-04-23 11:54:47.850820
16,0.0,,Medium Cluster Jewel of the Whelpling,,"[linkItem location=""Stash1"" league=""Delirium"" x=""28"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 11:54:47.850820
17,0.88888,Currency,Engineer's Orb,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",8,2020-04-23 11:54:47.850820
18,8.611180000000001,Currency,Orb of Regret,0.27778,"[linkItem location=""Stash1"" league=""Delirium"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",31,2020-04-23 11:54:47.850820
19,3.77774,Currency,Regal Orb,0.22222,"[linkItem location=""Stash1"" league=""Delirium"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",17,2020-04-23 11:54:47.850820
20,5.933629999999999,Currency,Silver Coin,0.06667,"[linkItem location=""Stash1"" league=""Delirium"" x=""35"" y=""0""] ~b/o {final_price} {fx_id}",89,2020-04-23 11:54:47.850820
21,4.205454,Currency,Turbulent Catalyst,0.3003895714285714,"[linkItem location=""Stash1"" league=""Delirium"" x=""41"" y=""0""] ~b/o {final_price} {fx_id}",14,2020-04-23 11:54:47.850820
22,5.43116,Currency,Perandus Coin,0.00833,"[linkItem location=""Stash1"" league=""Delirium"" x=""39"" y=""0""] ~b/o {final_price} {fx_id}",652,2020-04-23 11:54:47.850820
23,1.0,Oil,Amber Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""40"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 11:54:47.850820
24,0.0,,Harbinger's Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""64"" y=""0""] ~b/o {final_price} {fx_id}",2,2020-04-23 11:54:47.850820
25,48.34894545454546,Currency,Stacked Deck,2.417447272727273,"[linkItem location=""Stash1"" league=""Delirium"" x=""45"" y=""0""] ~b/o {final_price} {fx_id}",20,2020-04-23 11:54:47.850820
26,5.109999999999999,Essence,Remnant of Corruption,0.73,"[linkItem location=""Stash1"" league=""Delirium"" x=""33"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-23 11:54:47.850820
27,0.0,,Ancient Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""62"" y=""0""] ~b/o {final_price} {fx_id}",14,2020-04-23 11:54:47.850820
28,16.125,Currency,Orb of Chance,0.125,"[linkItem location=""Stash1"" league=""Delirium"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",129,2020-04-23 11:54:47.850820
29,40.85355323076923,Currency,Orb of Fusing,0.15474830769230769,"[linkItem location=""Stash1"" league=""Delirium"" x=""18"" y=""0""] ~b/o {final_price} {fx_id}",264,2020-04-23 11:54:47.850820
30,0.0,,Regal Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""52"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 11:54:47.850820
31,29.393241818181817,Currency,Orb of Transmutation,0.12891772727272727,"[linkItem location=""Stash1"" league=""Delirium"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",228,2020-04-23 11:54:47.850820
32,0.0,,Binding Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""63"" y=""0""] ~b/o {final_price} {fx_id}",17,2020-04-23 11:54:47.850820
33,29.516372,Currency,Orb of Alteration,0.212348,"[linkItem location=""Stash1"" league=""Delirium"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",139,2020-04-23 11:54:47.850820
34,2.5,Oil,Sepia Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""46"" y=""0""] ~b/o {final_price} {fx_id}",5,2020-04-23 11:54:47.850820
35,3.5,Oil,Clear Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""48"" y=""0""] ~b/o {final_price} {fx_id}",7,2020-04-23 11:54:47.850820
36,1.0,Essence,Screaming Essence of Torment,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""32"" y=""0""] ~b/o {final_price} {fx_id}",1,2020-04-23 11:54:47.850820
37,4.606537234042554,Currency,Simple Sextant,0.18426148936170214,"[linkItem location=""Stash1"" league=""Delirium"" x=""36"" y=""0""] ~b/o {final_price} {fx_id}",25,2020-04-23 11:54:47.850820
