,value,type,type_line,datetime
0,2.2381193150684933,Currency,Armourer's Scrap,2020-04-18 12:41:50.257641
1,1.8333700000000002,Currency,Intrinsic Catalyst,2020-04-18 12:41:50.257641
2,10.207570223529414,Currency,Blacksmith's Whetstone,2020-04-18 12:41:50.257641
3,2.0,Essence,Shrieking Essence of Dread,2020-04-18 12:41:50.257641
4,1.0,Essence,Weeping Essence of Sorrow,2020-04-18 12:41:50.257641
5,13.105285263157894,Currency,Awakened Sextant,2020-04-18 12:41:50.257641
6,1.8088056250000002,Currency,Glassblower's Bauble,2020-04-18 12:41:50.257641
7,1.40004,Currency,Orb of Binding,2020-04-18 12:41:50.257641
8,20.517063164835168,Currency,Orb of Regret,2020-04-18 12:41:50.257641
9,1.8333700000000002,Currency,Abrasive Catalyst,2020-04-18 12:41:50.257641
10,17.871510962962965,Currency,Jeweller's Orb,2020-04-18 12:41:50.257641
11,17.233678,Currency,Orb of Augmentation,2020-04-18 12:41:50.257641
12,8.149185000000001,Currency,Perandus Coin,2020-04-18 12:41:50.257641
13,0.7677257142857143,Currency,Engineer's Orb,2020-04-18 12:41:50.257641
14,0.0,,Chaos Shard,2020-04-18 12:41:50.257641
15,5.439324,Currency,Silver Coin,2020-04-18 12:41:50.257641
16,1.33332,Currency,Turbulent Catalyst,2020-04-18 12:41:50.257641
17,3.0,DeliriumOrb,Portentous Delirium Orb,2020-04-18 12:41:50.257641
18,3.0,Essence,Remnant of Corruption,2020-04-18 12:41:50.257641
19,0.0,,Ancient Shard,2020-04-18 12:41:50.257641
20,20.54964767058824,Currency,Orb of Chance,2020-04-18 12:41:50.257641
21,0.0,,Transmutation Shard,2020-04-18 12:41:50.257641
22,30.251152800000003,Currency,Orb of Fusing,2020-04-18 12:41:50.257641
23,3.3333,Currency,Regal Orb,2020-04-18 12:41:50.257641
24,0.0,,Regal Shard,2020-04-18 12:41:50.257641
25,0.0,,Orb of Transmutation,2020-04-18 12:41:50.257641
26,0.0,,Binding Shard,2020-04-18 12:41:50.257641
27,1.28574,Currency,Orb of Horizons,2020-04-18 12:41:50.257641
28,72.4247568,Currency,Orb of Alteration,2020-04-18 12:41:50.257641
29,3.1667300000000003,Currency,Simple Sextant,2020-04-18 12:41:50.257641
30,0.9167400000000001,Currency,Blessed Orb,2020-04-18 12:41:50.257641
31,0.0,,Portal Scroll,2020-04-18 12:41:50.257641
32,3.0,Currency,Tempering Catalyst,2020-04-18 12:41:50.257641
33,0.0,,Scroll of Wisdom,2020-04-18 12:41:50.257641
34,6.0,Fossil,Dense Fossil,2020-04-18 12:41:50.257641
35,1.7143199999999998,Currency,Splinter of Tul,2020-04-18 12:41:50.257641
36,0.0,,Exalted Orb,2020-04-18 12:41:50.257641
37,1.0,Essence,Screaming Essence of Anger,2020-04-18 12:41:50.257641
38,0.0,,Medium Cluster Jewel,2020-04-18 12:41:50.257641
39,8.863190000000001,Currency,Orb of Alchemy,2020-04-18 12:41:50.257641
40,1.0,Essence,Wailing Essence of Spite,2020-04-18 12:41:50.257641
41,6.7966935287356325,Currency,Chromatic Orb,2020-04-18 12:41:50.257641
42,37.05615004347826,Currency,Vaal Orb,2020-04-18 12:41:50.257641
43,7.3333699999999995,Currency,Prime Sextant,2020-04-18 12:41:50.257641
44,5.17896,Currency,Gemcutter's Prism,2020-04-18 12:41:50.257641
45,160.87500000000003,Fragment,Simulacrum Splinter,2020-04-18 12:41:50.257641
46,0.0,,Chaos Orb,2020-04-18 12:41:50.257641
47,0.0,,Horizon Shard,2020-04-18 12:41:50.257641
48,6.0,DeliriumOrb,Armoursmith's Delirium Orb,2020-04-18 12:41:50.257641
49,5.380303932584271,Currency,Cartographer's Chisel,2020-04-18 12:41:50.257641
50,0.0,,Alchemy Shard,2020-04-18 12:41:50.257641
51,0.0,,Alteration Shard,2020-04-18 12:41:50.257641
52,41.870643,Currency,Orb of Scouring,2020-04-18 12:41:50.257641
53,0.0,,The Hermit,2020-04-18 12:41:50.257641
54,0.0,,Imperial Legacy,2020-04-18 12:41:50.257641
