,value,type,type_line,price,shoplink_template,stack_size,datetime
0,11.736489263157894,Currency,Armourer's Scrap,0.10386273684210526,"[linkItem location=""Stash1"" league=""Delirium"" x=""3"" y=""0""] ~b/o {self.fractional_price} chaos",113,2020-04-20 19:20:32.215232
1,0.7996103896103897,Currency,Imbued Catalyst,0.09995129870129871,"[linkItem location=""Stash1"" league=""Delirium"" x=""43"" y=""0""] ~b/o {self.fractional_price} chaos",8,2020-04-20 19:20:32.215232
2,3.5,Currency,Blacksmith's Whetstone,0.1,"[linkItem location=""Stash1"" league=""Delirium"" x=""0"" y=""0""] ~b/o {self.fractional_price} chaos",35,2020-04-20 19:20:32.215232
3,4.692615483870968,Currency,Gemcutter's Prism,0.586576935483871,"[linkItem location=""Stash1"" league=""Delirium"" x=""16"" y=""0""] ~b/o {self.fractional_price} chaos",8,2020-04-20 19:20:32.215232
4,1.7087999999999999,Currency,Orb of Binding,0.11392,"[linkItem location=""Stash1"" league=""Delirium"" x=""59"" y=""0""] ~b/o {self.fractional_price} chaos",15,2020-04-20 19:20:32.215232
5,0.0,,Exalted Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""51"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
6,0.0,,Scroll Fragment,,"[linkItem location=""Stash1"" league=""Delirium"" x=""23"" y=""0""] ~b/o {self.fractional_price} chaos",2,2020-04-20 19:20:32.215232
7,0.0,,Horizon Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""56"" y=""0""] ~b/o {self.fractional_price} chaos",7,2020-04-20 19:20:32.215232
8,1.0,Currency,Harbinger's Orb,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""57"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
9,3.1667300000000003,Currency,Abrasive Catalyst,0.16667,"[linkItem location=""Stash1"" league=""Delirium"" x=""34"" y=""0""] ~b/o {self.fractional_price} chaos",19,2020-04-20 19:20:32.215232
10,7.453799999999999,Currency,Jeweller's Orb,0.04545,"[linkItem location=""Stash1"" league=""Delirium"" x=""19"" y=""0""] ~b/o {self.fractional_price} chaos",164,2020-04-20 19:20:32.215232
11,0.5834030357142858,Currency,Glassblower's Bauble,0.19446767857142858,"[linkItem location=""Stash1"" league=""Delirium"" x=""15"" y=""0""] ~b/o {self.fractional_price} chaos",3,2020-04-20 19:20:32.215232
12,0.778925,Currency,Engineer's Orb,0.111275,"[linkItem location=""Stash1"" league=""Delirium"" x=""60"" y=""0""] ~b/o {self.fractional_price} chaos",7,2020-04-20 19:20:32.215232
13,2.1264894736842104,Currency,Cartographer's Chisel,0.21264894736842105,"[linkItem location=""Stash1"" league=""Delirium"" x=""22"" y=""0""] ~b/o {self.fractional_price} chaos",10,2020-04-20 19:20:32.215232
14,4.682847272727273,Currency,Orb of Regret,0.26015818181818184,"[linkItem location=""Stash1"" league=""Delirium"" x=""7"" y=""0""] ~b/o {self.fractional_price} chaos",18,2020-04-20 19:20:32.215232
15,1.3101932530120481,Currency,Regal Orb,0.2183655421686747,"[linkItem location=""Stash1"" league=""Delirium"" x=""12"" y=""0""] ~b/o {self.fractional_price} chaos",6,2020-04-20 19:20:32.215232
16,4.68407,Currency,Silver Coin,0.05263,"[linkItem location=""Stash1"" league=""Delirium"" x=""35"" y=""0""] ~b/o {self.fractional_price} chaos",89,2020-04-20 19:20:32.215232
17,4.3967,Currency,Turbulent Catalyst,0.31405,"[linkItem location=""Stash1"" league=""Delirium"" x=""41"" y=""0""] ~b/o {self.fractional_price} chaos",14,2020-04-20 19:20:32.215232
18,0.0,,Alchemy Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""26"" y=""0""] ~b/o {self.fractional_price} chaos",11,2020-04-20 19:20:32.215232
19,2.592186627906977,Currency,Perandus Coin,0.008388953488372094,"[linkItem location=""Stash1"" league=""Delirium"" x=""39"" y=""0""] ~b/o {self.fractional_price} chaos",309,2020-04-20 19:20:32.215232
20,1.0,Oil,Amber Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""40"" y=""0""] ~b/o {self.fractional_price} chaos",2,2020-04-20 19:20:32.215232
21,0.0,,Harbinger's Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""64"" y=""0""] ~b/o {self.fractional_price} chaos",2,2020-04-20 19:20:32.215232
22,0.0,,Stacked Deck,,"[linkItem location=""Stash1"" league=""Delirium"" x=""45"" y=""0""] ~b/o {self.fractional_price} chaos",10,2020-04-20 19:20:32.215232
23,3.5,Essence,Remnant of Corruption,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""33"" y=""0""] ~b/o {self.fractional_price} chaos",7,2020-04-20 19:20:32.215232
24,3.0,DeliriumOrb,Portentous Delirium Orb,3.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""32"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
25,0.0,,Ancient Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""62"" y=""0""] ~b/o {self.fractional_price} chaos",14,2020-04-20 19:20:32.215232
26,12.617356721311475,Currency,Orb of Chance,0.10784065573770492,"[linkItem location=""Stash1"" league=""Delirium"" x=""6"" y=""0""] ~b/o {self.fractional_price} chaos",117,2020-04-20 19:20:32.215232
27,37.4973,Currency,Orb of Fusing,0.15623875,"[linkItem location=""Stash1"" league=""Delirium"" x=""18"" y=""0""] ~b/o {self.fractional_price} chaos",240,2020-04-20 19:20:32.215232
28,0.0,,Regal Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""52"" y=""0""] ~b/o {self.fractional_price} chaos",5,2020-04-20 19:20:32.215232
29,0.0,,Orb of Transmutation,,"[linkItem location=""Stash1"" league=""Delirium"" x=""8"" y=""0""] ~b/o {self.fractional_price} chaos",193,2020-04-20 19:20:32.215232
30,0.0,,Binding Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""63"" y=""0""] ~b/o {self.fractional_price} chaos",17,2020-04-20 19:20:32.215232
31,17.33316,Currency,Orb of Alteration,0.22222,"[linkItem location=""Stash1"" league=""Delirium"" x=""9"" y=""0""] ~b/o {self.fractional_price} chaos",78,2020-04-20 19:20:32.215232
32,2.5,Oil,Sepia Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""46"" y=""0""] ~b/o {self.fractional_price} chaos",5,2020-04-20 19:20:32.215232
33,2.0,DeliriumOrb,Decadent Delirium Orb,2.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""47"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
34,3.5,Oil,Clear Oil,0.5,"[linkItem location=""Stash1"" league=""Delirium"" x=""48"" y=""0""] ~b/o {self.fractional_price} chaos",7,2020-04-20 19:20:32.215232
35,4.292904935064935,Currency,Simple Sextant,0.17887103896103895,"[linkItem location=""Stash1"" league=""Delirium"" x=""36"" y=""0""] ~b/o {self.fractional_price} chaos",24,2020-04-20 19:20:32.215232
36,0.79808,Currency,Blessed Orb,0.02752,"[linkItem location=""Stash1"" league=""Delirium"" x=""21"" y=""0""] ~b/o {self.fractional_price} chaos",29,2020-04-20 19:20:32.215232
37,0.0,,Portal Scroll,,"[linkItem location=""Stash1"" league=""Delirium"" x=""14"" y=""0""] ~b/o {self.fractional_price} chaos",374,2020-04-20 19:20:32.215232
38,150.36551,Fragment,Simulacrum Splinter,0.43333,"[linkItem location=""Stash1"" league=""Delirium"" x=""30"" y=""0""] ~b/o {self.fractional_price} chaos",347,2020-04-20 19:20:32.215232
39,3.0,Currency,Tempering Catalyst,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""42"" y=""0""] ~b/o {self.fractional_price} chaos",3,2020-04-20 19:20:32.215232
40,0.0,,Scroll of Wisdom,,"[linkItem location=""Stash1"" league=""Delirium"" x=""1"" y=""0""] ~b/o {self.fractional_price} chaos",137,2020-04-20 19:20:32.215232
41,0.0,Currency,Orb of Horizons,0.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""55"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
42,8.124304761904762,Currency,Orb of Scouring,0.4062152380952381,"[linkItem location=""Stash1"" league=""Delirium"" x=""10"" y=""0""] ~b/o {self.fractional_price} chaos",20,2020-04-20 19:20:32.215232
43,5.857259999999999,Currency,Orb of Alchemy,0.14286,"[linkItem location=""Stash1"" league=""Delirium"" x=""5"" y=""0""] ~b/o {self.fractional_price} chaos",41,2020-04-20 19:20:32.215232
44,2.1429,Currency,Intrinsic Catalyst,0.14286,"[linkItem location=""Stash1"" league=""Delirium"" x=""31"" y=""0""] ~b/o {self.fractional_price} chaos",15,2020-04-20 19:20:32.215232
45,6.83347,Currency,Orb of Augmentation,0.16667,"[linkItem location=""Stash1"" league=""Delirium"" x=""13"" y=""0""] ~b/o {self.fractional_price} chaos",41,2020-04-20 19:20:32.215232
46,0.0,,Alteration Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""25"" y=""0""] ~b/o {self.fractional_price} chaos",17,2020-04-20 19:20:32.215232
47,0.0,,Transmutation Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""24"" y=""0""] ~b/o {self.fractional_price} chaos",15,2020-04-20 19:20:32.215232
48,0.0,,Chaos Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""49"" y=""0""] ~b/o {self.fractional_price} chaos",6,2020-04-20 19:20:32.215232
49,5.44233,Currency,Vaal Orb,0.68029125,"[linkItem location=""Stash1"" league=""Delirium"" x=""27"" y=""0""] ~b/o {self.fractional_price} chaos",8,2020-04-20 19:20:32.215232
50,12.66673,Currency,Prime Sextant,0.66667,"[linkItem location=""Stash1"" league=""Delirium"" x=""37"" y=""0""] ~b/o {self.fractional_price} chaos",19,2020-04-20 19:20:32.215232
51,0.0,,Chaos Orb,,"[linkItem location=""Stash1"" league=""Delirium"" x=""2"" y=""0""] ~b/o {self.fractional_price} chaos",387,2020-04-20 19:20:32.215232
52,11.827228732394367,Currency,Awakened Sextant,1.9712047887323945,"[linkItem location=""Stash1"" league=""Delirium"" x=""38"" y=""0""] ~b/o {self.fractional_price} chaos",6,2020-04-20 19:20:32.215232
53,6.0836230303030305,Currency,Chromatic Orb,0.12943878787878788,"[linkItem location=""Stash1"" league=""Delirium"" x=""17"" y=""0""] ~b/o {self.fractional_price} chaos",47,2020-04-20 19:20:32.215232
54,1.0,DivinationCard,The Hermit,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""2"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
55,6.0,DivinationCard,Imperial Legacy,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""252"" y=""0""] ~b/o {self.fractional_price} chaos",6,2020-04-20 19:20:32.215232
56,2.0,DivinationCard,Prosperity,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""115"" y=""0""] ~b/o {self.fractional_price} chaos",2,2020-04-20 19:20:32.215232
57,24.0,DivinationCard,The Catalyst,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""67"" y=""0""] ~b/o {self.fractional_price} chaos",12,2020-04-20 19:20:32.215232
58,3.0,DivinationCard,The Wilted Rose,3.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""224"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
59,1.0,DivinationCard,The Blazing Fire,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""188"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
60,1.92,DivinationCard,The Flora's Gift,0.48,"[linkItem location=""Stash3"" league=""Delirium"" x=""55"" y=""0""] ~b/o {self.fractional_price} chaos",4,2020-04-20 19:20:32.215232
61,1.0,DivinationCard,Thirst for Knowledge,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""1"" y=""1""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
62,16.84,DivinationCard,The Gemcutter,4.21,"[linkItem location=""Stash3"" league=""Delirium"" x=""24"" y=""0""] ~b/o {self.fractional_price} chaos",4,2020-04-20 19:20:32.215232
63,18.0,DivinationCard,Her Mask,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""125"" y=""0""] ~b/o {self.fractional_price} chaos",18,2020-04-20 19:20:32.215232
64,1.0,DivinationCard,The Scholar,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""7"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
65,1.0,DivinationCard,The Jeweller's Boon,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""203"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
66,1.0,DivinationCard,Scholar of the Seas,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""84"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-20 19:20:32.215232
67,8.0,DivinationCard,The Tinkerer's Table,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""44"" y=""1""] ~b/o {self.fractional_price} chaos",4,2020-04-20 19:20:32.215232
68,6.0,DivinationCard,The Dapper Prodigy,2.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""117"" y=""0""] ~b/o {self.fractional_price} chaos",3,2020-04-20 19:20:32.215232
69,1.8,DivinationCard,The Lover,0.9,"[linkItem location=""Stash3"" league=""Delirium"" x=""26"" y=""0""] ~b/o {self.fractional_price} chaos",2,2020-04-20 19:20:32.215232
70,5.0,DivinationCard,The Endurance,1.0,"[linkItem location=""Stash3"" league=""Delirium"" x=""155"" y=""0""] ~b/o {self.fractional_price} chaos",5,2020-04-20 19:20:32.215232
