,value,type,type_line,price,shoplink_template,stack_size,datetime
0,13.32639423076923,Currency,Armourer's Scrap,0.11793269230769231,"[linkItem location=""Stash1"" league=""Delirium"" x=""3"" y=""0""] ~b/o {self.fractional_price} chaos",113,2020-04-21 20:25:31.609611
1,0.8559289795918368,Currency,Imbued Catalyst,0.1069911224489796,"[linkItem location=""Stash1"" league=""Delirium"" x=""43"" y=""0""] ~b/o {self.fractional_price} chaos",8,2020-04-21 20:25:31.609611
2,3.88885,Currency,Blacksmith's Whetstone,0.11111,"[linkItem location=""Stash1"" league=""Delirium"" x=""0"" y=""0""] ~b/o {self.fractional_price} chaos",35,2020-04-21 20:25:31.609611
3,5.023048470588235,Currency,Gemcutter's Prism,0.6278810588235294,"[linkItem location=""Stash1"" league=""Delirium"" x=""16"" y=""0""] ~b/o {self.fractional_price} chaos",8,2020-04-21 20:25:31.609611
4,1.7087999999999999,Currency,Orb of Binding,0.11392,"[linkItem location=""Stash1"" league=""Delirium"" x=""59"" y=""0""] ~b/o {self.fractional_price} chaos",15,2020-04-21 20:25:31.609611
5,0.0,,Exalted Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""51"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-21 20:25:31.609611
6,0.0,,Scroll Fragment,,"[linkItem location=""Stash1"" league=""Delirium"" x=""23"" y=""0""] ~b/o {self.fractional_price} chaos",2,2020-04-21 20:25:31.609611
7,0.0,,Horizon Shard,,"[linkItem location=""Stash1"" league=""Delirium"" x=""56"" y=""0""] ~b/o {self.fractional_price} chaos",7,2020-04-21 20:25:31.609611
8,1.0,Currency,Harbinger's Orb,1.0,"[linkItem location=""Stash1"" league=""Delirium"" x=""57"" y=""0""] ~b/o {self.fractional_price} chaos",1,2020-04-21 20:25:31.609611
9,3.1634596969696966,Currency,Abrasive Catalyst,0.16649787878787878,"[linkItem location=""Stash1"" league=""Delirium"" x=""34"" y=""0""] ~b/o {self.fractional_price} chaos",19,2020-04-21 20:25:31.609611
