,value,type,type_line,datetime
0,0.0,,Alteration Shard,2020-04-18 14:58:38.973436
1,3.1617896538461543,Currency,Armourer's Scrap,2020-04-18 14:58:38.973436
2,1.8003095604395605,Currency,Intrinsic Catalyst,2020-04-18 14:58:38.973436
3,10.400104,Currency,Blacksmith's Whetstone,2020-04-18 14:58:38.973436
4,2.0,Essence,Shrieking Essence of Dread,2020-04-18 14:58:38.973436
5,1.0,Essence,Weeping Essence of Sorrow,2020-04-18 14:58:38.973436
6,15.358764943820225,Currency,Awakened Sextant,2020-04-18 14:58:38.973436
7,1.8681574193548385,Currency,Glassblower's Bauble,2020-04-18 14:58:38.973436
8,1.33332,Currency,Orb of Binding,2020-04-18 14:58:38.973436
9,21.086571362637365,Currency,Orb of Regret,2020-04-18 14:58:38.973436
10,2.33338,Currency,Abrasive Catalyst,2020-04-18 14:58:38.973436
11,18.792601422222223,Currency,Jeweller's Orb,2020-04-18 14:58:38.973436
12,18.517037000000002,Currency,Orb of Augmentation,2020-04-18 14:58:38.973436
13,7.981936311475411,Currency,Perandus Coin,2020-04-18 14:58:38.973436
14,0.800055,Currency,Engineer's Orb,2020-04-18 14:58:38.973436
15,0.0,,Chaos Shard,2020-04-18 14:58:38.973436
16,5.933719000000001,Currency,Silver Coin,2020-04-18 14:58:38.973436
17,1.29696,Currency,Turbulent Catalyst,2020-04-18 14:58:38.973436
18,3.0,DeliriumOrb,Portentous Delirium Orb,2020-04-18 14:58:38.973436
19,13.0,Currency,Divine Orb,2020-04-18 14:58:38.973436
20,3.54,Essence,Remnant of Corruption,2020-04-18 14:58:38.973436
21,0.0,,Ancient Shard,2020-04-18 14:58:38.973436
22,20.802672,Currency,Orb of Chance,2020-04-18 14:58:38.973436
23,0.0,,Transmutation Shard,2020-04-18 14:58:38.973436
24,31.707805161290324,Currency,Orb of Fusing,2020-04-18 14:58:38.973436
25,3.638930101010101,Currency,Regal Orb,2020-04-18 14:58:38.973436
26,0.0,,Regal Shard,2020-04-18 14:58:38.973436
27,0.0,,Orb of Transmutation,2020-04-18 14:58:38.973436
28,0.0,,Binding Shard,2020-04-18 14:58:38.973436
29,1.50003,Currency,Orb of Horizons,2020-04-18 14:58:38.973436
30,72.93434500000001,Currency,Orb of Alteration,2020-04-18 14:58:38.973436
31,3.1667300000000003,Currency,Simple Sextant,2020-04-18 14:58:38.973436
